cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
88,300.4978339886293,16,285.13294699951075,False,88,0,0ba0ccc0-72ba-482b-9232-aee3d7706826,88.0,round_robin, 0 req0 variant 0 req0 variant 0 req0 variant ,31.77345998119563,worker-0
0,337.27021599770524,16,320.03260700730607,False,88,0,0ca96abc-c480-4ecc-84af-61e813e63f27,88.0,round_robin, 1 req1 variant 1 req1 variant 1 req1 variant ,56.65750699699856,worker-1
88,315.5001199920662,16,297.66201198799536,False,88,1,cda08ca0-683f-4ade-92b3-974e041414c0,88.0,round_robin, 2 req2 variant 2 req2 variant 2 req2 variant ,45.82214399124496,worker-0
0,357.79470700072125,16,334.2965870106127,False,88,1,59eb238c-f90f-4290-8a7c-c86b78b80174,88.0,round_robin, 3 req3 variant 3 req3 variant 3 req3 variant ,77.05873198574409,worker-1
0,357.3601200187113,16,333.3342809928581,False,88,3,875a6439-80c9-4aa8-8d08-b76f07dc1334,88.0,round_robin, 4 req4 variant 4 req4 variant 4 req4 variant ,76.0839979921002,worker-1
88,314.4284980080556,16,296.5234699950088,False,88,2,c24a091b-993d-49ba-ad58-ae07d9bac463,88.0,round_robin," 5 req5 variant 5

It seems like you're asking about a",44.87821599468589,worker-0
88,315.5551230011042,16,296.47700002533384,False,88,3,4f3a2de6-0820-46f8-851f-11b1ef9cb361,88.0,round_robin, 6 req6 variant 6 req6 variant 6 req6 variant ,44.447824999224395,worker-0
0,356.81212099734694,16,333.32063001580536,False,88,2,2015081c-b03f-40e2-ac1d-cad8e2a0906d,88.0,round_robin, 7 req7 variant 7 req7 variant 7 req7 variant ,76.7247170151677,worker-1
88,281.68102601193823,16,275.5222170089837,False,88,3,f984458e-ec4a-4726-9282-0e8c59efb6ed,-16.0,round_robin, 8 req8 variant 8 req8 variant 8 req8 variant ,25.46810102649033,worker-0
0,293.30834600841627,16,286.5696309891064,False,88,4,26f849b6-8fd1-4802-90bb-d4dbc95035af,184.0,round_robin, 9 req9 variant 9 req9 variant 9 req9 variant ,35.23802099516615,worker-1
88,281.23869601404294,16,275.37871099775657,False,88,1,60fd7ce2-4838-4593-b79b-b94c9c62247d,-64.0,round_robin, 10 req10 variant 10 req10 variant 1,25.54453699849546,worker-0
0,292.9892140091397,16,286.013439996168,False,88,5,8c238fd2-aedf-4a82-baa8-220359d6ec13,184.0,round_robin, 11 req11 variant 11 req11 variant 1,33.857253001770005,worker-1
88,276.8870020227041,16,272.1644870180171,False,88,2,270cccff-4cc4-4265-a76d-58aa9abfb317,-40.0,round_robin, 12 req12 variant 12 req12 variant 1,23.45516500645317,worker-0
80,285.1396279875189,16,278.8673079921864,True,88,2,bf155743-cd47-4129-9349-1bd16276ea57,-40.0,round_robin, 13 req13 variant 13 req13 variant 1,27.71170498454012,worker-1
88,292.3377790139057,16,285.12386401416734,False,88,3,c0667f1f-6bd2-4d62-9cc8-d1da14576bb9,-16.0,round_robin," 14 req14 variant 14

It seems like you're",33.27248801360838,worker-0
80,285.35082697635517,16,278.55618798639625,True,88,3,6ec22a32-f150-4712-aade-930321f5b0c6,-40.0,round_robin, 15 req15 variant 15 req15 variant 1,27.094400982605293,worker-1
88,284.96820700820535,16,277.9541560157668,False,88,3,f3da29ad-faff-411e-9a11-69449a305acc,-16.0,round_robin, 16 req16 variant 16 req16 variant 1,25.306466006441042,worker-0
80,296.92827101098374,16,291.26502299914137,True,88,4,7679bf43-7056-4835-96a2-471ed32fb2bf,8.0,round_robin, 0 req17 variant 0 req17 variant 0 req1,38.671306014293805,worker-1
88,293.2463310135063,16,281.62728299503215,False,88,2,ab069ba1-eaa5-4106-9986-176c3a3e65f4,-40.0,round_robin," 1 req18 variant 1 req18 variant 1

It",28.91908198944293,worker-0
80,302.03265298041515,16,291.5498850052245,True,88,3,211d9a89-ee2e-4bf3-8d5f-f787e83989f1,-16.0,round_robin, 2 req19 variant 2 req19 variant 2 req1,39.52934400876984,worker-1
88,288.28524600248784,16,278.5928920202423,False,88,3,c57a3a5c-f3e5-4d8d-9dfb-c8d01f3ef76a,-16.0,round_robin, 3 req20 variant 3 req20 variant 3 req2,26.221341016935185,worker-0
80,305.38518601679243,16,294.18999899644405,True,88,2,fd2050c1-92bc-4c5e-b7d1-4282533a9c53,-40.0,round_robin, 4 req21 variant 4 req21 variant 4 req2,41.92550899460912,worker-1
88,291.20566401979886,16,281.6981599899009,False,88,3,6d77f8c0-40dd-47dd-860b-fa4a873af167,8.0,round_robin, 5 req22 variant 5 req22 variant 5 req2,28.286435001064092,worker-0
80,297.1202509943396,16,290.62028898624703,True,88,3,cfb3c2f1-3097-4718-a471-2fdc0f1f0975,-16.0,round_robin, 6 req23 variant 6 req23 variant 6 req2,38.601960986852646,worker-1
88,285.23407099419273,16,279.50806700391695,False,88,3,a1ee0784-84f5-4c2d-bbc2-126ba024022c,-16.0,round_robin, 7 req24 variant 7 req24 variant 7 req2,28.904147999128327,worker-0
80,286.78548798779957,16,280.773471982684,True,88,3,a35f461f-f788-417a-9e70-8ed9e09deb85,-16.0,round_robin," 8 req25 variant 8 req25 variant 8

It",28.218291990924627,worker-1
88,283.3066240127664,16,273.85465399129316,False,88,2,c21a43c2-7e6c-4093-af88-f0cfa41ae3da,-40.0,round_robin, 9 req26 variant 9 req26 variant 9 req2,24.454647005768493,worker-0
80,295.0343469856307,16,287.3075570096262,True,88,4,5ce74a57-c001-409c-8f6f-4bb1f1e6844d,8.0,round_robin, 10 req27 variant 10 req27 variant 1,35.736185003770515,worker-1
88,290.0335210142657,16,283.36637502070516,False,88,3,ddc68cca-116e-4d2f-8ba0-f14f2ad00d68,-16.0,round_robin, 11 req28 variant 11 req28 variant 1,33.68819601018913,worker-0
80,299.353391979821,16,293.12980599934235,True,88,4,287803ea-0a9e-4a19-8088-3bd87485fe8a,8.0,round_robin, 12 req29 variant 12 req29 variant 1,40.590770018752664,worker-1
88,289.03338802047074,16,280.041505000554,False,88,3,eb9b507b-fc7d-4427-91ef-a3f22175520f,-16.0,round_robin, 13 req30 variant 13 req30 variant 1,27.923546003876254,worker-0
80,286.81919901282527,16,277.86594300414436,True,88,3,e998a60a-c3ac-431c-a5ef-13638476d17c,-16.0,round_robin, 14 req31 variant 14 req31 variant 1,25.11385499383323,worker-1
88,284.8025669809431,16,278.43999199103564,False,88,3,ff2117dd-c4c3-4a90-a644-9790ab11e4dc,-16.0,round_robin, 15 req32 variant 15 req32 variant 1,27.023684000596404,worker-0
80,287.2520239907317,16,280.2330139966216,True,88,3,09be847f-868e-4548-8111-7d6a4323df89,-16.0,round_robin, 16 req33 variant 16 req33 variant 1,27.39707799628377,worker-1
88,285.30095200403593,16,278.751903999364,False,88,3,8f9f9d32-7f4f-4c6b-800f-6db8f09dd943,-16.0,round_robin," 0 req34 variant 0 req34 variant 0

It",25.863449001917616,worker-0
80,286.31405500345863,16,276.8655090185348,True,88,3,59de8e94-2a5a-4f21-a5ab-5c9b04549f4e,-16.0,round_robin, 1 req35 variant 1 req35 variant 1 req3,26.07872401131317,worker-1
88,285.7270759996027,16,277.7971590112429,False,88,3,7f46533c-b0d2-4636-8cc4-20afe102788f,-16.0,round_robin, 2 req36 variant 2 req36 variant 2 req3,26.970993989380077,worker-0
80,304.41190500278026,16,290.7664999947883,True,88,2,f230e8ac-ee2a-47e4-a3b9-193c701620cc,-40.0,round_robin, 3 req37 variant 3 req37 variant 3 req3,38.27718901447952,worker-1
88,302.3072709911503,16,290.5560309882276,False,88,3,50d2b915-4b2f-4eb4-b58c-e43b24cc551b,-16.0,round_robin, 4 req38 variant 4 req38 variant 4 req3,38.37927299900912,worker-0
80,302.3947330075316,16,290.4152490082197,True,88,3,7ac917be-1f1a-4834-a00d-7643bc2a2145,-40.0,round_robin, 5 req39 variant 5 req39 variant 5 req3,37.669340003049,worker-1
88,284.12949899211526,16,277.2244630032219,False,88,3,bee63e31-0ade-4626-9508-dec33da63fab,-16.0,round_robin, 6 req40 variant 6 req40 variant 6 req4,27.042914007324725,worker-0
80,286.14732198184356,16,278.1354309991002,True,88,3,4746c392-bc00-458f-b3d4-650e1d5e100e,-16.0,round_robin, 7 req41 variant 7 req41 variant 7 req4,25.214687979314476,worker-1
88,282.7267060056329,16,275.7356900256127,False,88,3,0ee067a0-5d5d-433f-9a49-d85e0fa21699,-16.0,round_robin, 8 req42 variant 8 req42 variant 8 req4,25.74450901011005,worker-0
80,286.69635200640187,16,278.4397909999825,True,88,3,348e8cb6-6b52-4564-8382-d247a9be7947,-16.0,round_robin, 9 req43 variant 9 req43 variant 9 req4,26.94662698195316,worker-1
88,282.25246898364276,16,275.4724720143713,False,88,3,4522a2d5-861b-4935-953b-96f677cca314,-16.0,round_robin, 10 req44 variant 10 req44 variant 1,25.63389201532118,worker-0
80,304.10200598998927,16,291.5225340111647,True,88,2,11759411-a71a-4e7c-a995-6f5da0f7bf6a,-40.0,round_robin, 11 req45 variant 11 req45 variant 1,38.639818027149886,worker-1
88,298.03106098552234,16,286.9824150111526,False,88,3,6b3d9a95-6913-4d47-b1ab-47dbb51cd970,-16.0,round_robin, 12 req46 variant 12 req46 variant 1,35.7739920145832,worker-0
80,303.322034975281,16,289.85779601498507,True,88,3,59d79975-4aa4-4488-b9f7-a3a39fc207f4,-40.0,round_robin, 13 req47 variant 13 req47 variant 1,37.079458008520305,worker-1
88,283.55271701002494,16,277.67433400731534,False,88,3,b4cc90c4-b071-4534-aeaa-7be7368c687f,-16.0,round_robin, 14 req48 variant 14 req48 variant 1,26.723549992311746,worker-0
80,289.7689609962981,16,281.9170719885733,True,88,3,008db84b-5c31-46d2-8870-ae2f88699866,-16.0,round_robin, 15 req49 variant 15 req49 variant 1,28.127583995228633,worker-1
88,283.452235016739,16,276.50349200121127,False,88,3,d3fdfcd9-cdd0-403f-8e85-5b046d7528c1,-16.0,round_robin," 16 req50 variant 16

It seems like you're",24.189346004277468,worker-0
80,289.871076005511,16,281.69791100663133,True,88,3,42cb583d-9b3f-4f27-908a-f389c6364e68,-16.0,round_robin, 0 req51 variant 0 req51 variant 0 req5,29.453802009811625,worker-1
88,284.40380402025767,16,277.50766099779867,False,88,3,a80cb563-4c29-465a-bc5d-d7b40445e5cf,-16.0,round_robin, 1 req52 variant 1 req52 variant 1 req5,25.652229000115767,worker-0
80,290.68812099285424,16,282.897854980547,True,88,2,3b850c67-f28e-4e94-b95f-70810e00e9d1,-40.0,round_robin," 2 req53 variant 2 req53 variant 2

It",29.749126988463104,worker-1
88,297.66539702541195,16,289.37379401759245,False,88,3,b55ab059-0a0c-4eb1-9be2-21019726f498,-16.0,round_robin, 3 req54 variant 3 req54 variant 3 req5,36.415203008800745,worker-0
80,301.54308400233276,16,293.9475020102691,True,88,3,5658e299-079d-4b4a-ab56-0e9a93cea43b,-16.0,round_robin, 4 req55 variant 4 req55 variant 4 req5,42.10718401009217,worker-1
88,285.0976440240629,16,279.3039779935498,False,88,3,87301e61-a1d1-422c-91fd-06e544cb0270,-16.0,round_robin, 5 req56 variant 5 req56 variant 5 req5,28.088734979974106,worker-0
80,291.8727040232625,16,285.2006089815404,True,88,3,40dc33d8-fd40-46a6-8fc4-3bac52d12680,8.0,round_robin," 6 req57 variant 6 req57 variant 6

It",31.877266999799758,worker-1
88,295.8303210034501,16,289.6619589882903,False,88,3,10a333bc-a824-4a4b-80b9-039fdbd5c8af,-16.0,round_robin, 7 req58 variant 7 req58 variant 7 req5,38.737205002689734,worker-0
80,290.82475797622465,16,283.4984539949801,True,88,3,ceb5bffd-dd77-4cf1-9729-64ac28ddcdc4,-16.0,round_robin, 8 req59 variant 8 req59 variant 8 req5,31.304381001973525,worker-1
88,296.0447460063733,16,290.18806500243954,False,88,3,03bdf012-2b96-4e3a-9276-de37afe55149,-16.0,round_robin, 9 req60 variant 9 req60 variant 9 req6,40.326449990971014,worker-0
80,287.71337200305425,16,282.2533109865617,True,88,3,80dbd2c0-12e4-40db-b036-96d2a14e7cf3,-16.0,round_robin, 10 req61 variant 10 req61 variant 1,28.64095999393612,worker-1
88,284.11786098149605,16,277.68510999158025,False,88,3,6fa88a9e-ef70-47da-9a3f-bae204f11e7b,-16.0,round_robin, 11 req62 variant 11 req62 variant 1,26.477067993255332,worker-0
80,287.9162990138866,16,282.1634550055023,True,88,3,4b9387dd-790b-488d-927f-bdc45a53901c,-16.0,round_robin, 12 req63 variant 12 req63 variant 1,29.709277005167678,worker-1
88,285.0161009992007,16,278.88185100164264,False,88,3,4c246460-f1f8-433d-a15b-33c63f131f01,-16.0,round_robin, 13 req64 variant 13 req64 variant 1,27.366293012164533,worker-0
80,287.89695899467915,16,281.09532900271006,True,88,3,b5b8d594-7468-40ef-8e2f-aacdab9acb0e,-16.0,round_robin, 14 req65 variant 14 req65 variant 1,27.461916994070634,worker-1
88,285.7532350171823,16,280.0067219941411,False,88,3,6302796a-d69c-4274-bc75-f54f62369a62,-16.0,round_robin, 15 req66 variant 15 req66 variant 1,27.496107999468222,worker-0
80,288.81600001477636,16,282.7760920044966,True,88,3,64c88221-10ec-4f9f-9c4d-fefd4a50141a,-16.0,round_robin, 16 req67 variant 16 req67 variant 1,29.431848000967875,worker-1
88,285.636370012071,16,280.1561980159022,False,88,3,87f08b8f-cab2-4945-93f4-526fffbd8701,-16.0,round_robin, 0 req68 variant 0 req68 variant 0 req6,28.826330992160365,worker-0
80,287.86383898113854,16,281.76652401452884,True,88,3,a915c52c-c331-4f27-ad5c-1f63695d082c,-16.0,round_robin, 1 req69 variant 1 req69 variant 1 req6,28.355168004054576,worker-1
88,285.22897299262695,16,279.4452729867771,False,88,3,2e40c227-2a46-4a9f-9405-98293530659b,-16.0,round_robin," 2 req70 variant 2 req70 variant 2

It",26.95355800096877,worker-0
80,290.08077300386503,16,283.18216701154597,True,88,3,f12fda55-3af0-4c71-8828-824b2d1feed7,-16.0,round_robin, 3 req71 variant 3 req71 variant 3 req7,29.43614500691183,worker-1
88,284.89169300883077,16,277.8250219998881,False,88,3,6dee3039-6806-4de3-95ff-867615d135e7,-16.0,round_robin, 4 req72 variant 4 req72 variant 4 req7,26.4888450037688,worker-0
80,288.4052679874003,16,281.67470401967876,True,88,3,b038f7d3-987c-4532-afc8-386523084d9a,-16.0,round_robin, 5 req73 variant 5 req73 variant 5 req7,28.160133020719513,worker-1
88,283.9076239906717,16,277.5813530024607,False,88,3,b1663ac6-d3fe-40b0-b53a-d628b122e5e8,-16.0,round_robin, 6 req74 variant 6 req74 variant 6 req7,26.755539001896977,worker-0
80,287.42953098844737,16,280.7436859875452,True,88,3,6af529d2-1606-4248-8868-c5b5e9a18860,-16.0,round_robin, 7 req75 variant 7 req75 variant 7 req7,28.5425609908998,worker-1
88,283.72155100805685,16,277.6181979861576,False,88,3,2239813c-3a69-4c5f-a684-51ef1642c866,-16.0,round_robin, 8 req76 variant 8 req76 variant 8 req7,28.085250000003725,worker-0
80,285.76090701972134,16,278.5982609784696,True,88,3,525ce281-3385-4835-a66f-c5a3a184bfb7,-16.0,round_robin," 9 req77 variant 9 req77 variant 9

It",28.960444004042074,worker-1
88,281.20437398320064,16,273.46960100112483,False,88,3,30d468e1-42d9-4f46-934b-0173baa12774,-16.0,round_robin, 10 req78 variant 10 req78 variant 1,26.306468003895134,worker-0
80,298.02906801342033,16,288.40528801083565,True,88,3,c414a9d2-a1ba-4730-8bb0-8fa497ff25fd,-16.0,round_robin, 11 req79 variant 11 req79 variant 1,40.947289002360776,worker-1
