cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1220.0581920333207,64,1180.8310230262578,True,576,0,33bd4545-7613-439a-b527-1517ef5c6241,-960.0,round_robin, variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req,31.69658104889095,worker-0
512,1245.3024180140346,64,1193.3373359497637,True,576,0,f5514039-b5c2-44f3-8e9d-d15646cd6580,-960.0,round_robin, variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req,30.345286009833217,worker-1
512,1320.966468891129,64,1204.057649942115,True,576,6,77edbc9d-23a7-442f-977d-aa9a4dbede16,-960.0,round_robin, variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req,118.11440880410373,worker-1
512,1293.189506046474,64,1190.633533988148,True,576,6,a3205486-38bc-441c-acf6-93470de88010,-952.0,round_robin, variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req,102.01977100223303,worker-0
512,1230.4001390002668,64,1176.5622941311449,True,576,1,0cd76ea3-b74b-4831-9bac-2ff5739246fc,-952.0,round_robin, variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant,32.98210492357612,worker-0
512,1322.9915599804372,64,1209.346431074664,True,576,2,13940940-85a5-4c10-8767-34258f09c061,-960.0,round_robin, variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant,122.18306818976998,worker-1
512,1322.2623290494084,64,1210.8491118997335,True,576,3,5c1a2c94-2c0c-4693-922a-656f801c6802,-960.0,round_robin, variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant,121.3298849761486,worker-1
512,1281.36405791156,64,1190.9331989008933,True,576,4,e1e2afae-abb3-4da9-b2c6-5636b7aa7083,-952.0,round_robin, variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant,104.87033193930984,worker-0
512,1321.853866102174,64,1208.735533989966,True,576,4,36cb86d5-85b8-4194-90cf-855377571242,-952.0,round_robin, variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant,120.23288384079933,worker-1
512,1282.5161749497056,64,1198.083346011117,True,576,1,dced0c1f-7438-4e91-b2b0-c156e015946e,-960.0,round_robin, variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant,41.44210391677916,worker-1
512,1254.1619369294494,64,1181.778762023896,True,576,2,60d7639e-b956-41ff-8d54-200413b515b5,-952.0,round_robin, variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant,44.52940099872649,worker-0
