cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1139.3123960588127,64,1096.350901061669,True,576,0,75a2de1d-0c97-433a-a3b6-151634309e50,-960.0,least_queue, variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req,33.371323021128774,worker-0
512,1166.4425628259778,64,1097.2910190466791,True,576,1,d67c09d1-86da-489f-96f4-71814864d1c7,-960.0,least_queue, variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req,41.5367241948843,worker-0
512,1486.312939086929,64,1393.486076965928,True,576,8,85e10a35-2fbb-4a00-9bc2-a370e4df4e55,-960.0,least_queue, variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req,278.65905594080687,worker-1
512,1540.827106917277,64,1402.4315269198269,True,576,7,25ceaacd-8da3-4c4b-ae22-ebfc028be5d4,-960.0,least_queue, variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req,280.3073620889336,worker-1
0,1461.017487803474,64,1388.9215679373592,False,576,0,a7ee9429-6091-4a91-b818-03556eae42a8,576.0,least_queue, variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant,122.19667294993997,worker-1
0,1543.1165569461882,64,1409.7193269990385,False,576,2,d63a7c82-bf59-4e55-a080-d83981075d36,576.0,least_queue, variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant,286.0899481456727,worker-1
0,1539.607364917174,64,1391.8607458472252,False,576,12,a1873889-de00-4f08-9c05-3a503556ad1c,576.0,least_queue, variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant,271.2153638713062,worker-1
0,1536.7817140650004,64,1395.9707990288734,False,576,11,c035d0f5-6391-4bdf-afa0-7302ddae9051,576.0,least_queue, variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant,274.59962107241154,worker-1
512,1539.3902389332652,64,1405.8885870035738,True,576,4,4d1db27d-16eb-4be1-abc1-856614beb16c,-960.0,least_queue, variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant,282.9858248587698,worker-1
512,1542.8576457779855,64,1395.6948809791356,True,576,9,5ca92d1f-3ffe-4b68-9311-6cd610a1dcac,-960.0,least_queue, variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant,278.28704891726375,worker-1
512,1484.9302659276873,64,1396.982217906043,True,576,3,fea91841-17e1-4c93-a4db-74e997cbe613,-960.0,least_queue, variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant,282.8380358405411,worker-1
512,1535.9226921573281,64,1401.7800060100853,True,576,5,9a97a6f7-2927-4f33-86a1-c083d264ab81,-960.0,least_queue, variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req,281.90036211162806,worker-1
512,1542.0331771019846,64,1408.21419400163,True,576,1,ee7d1b3f-fcfe-4dbd-8caa-3f9c06ea71d1,-960.0,least_queue, variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req,291.53101495467126,worker-1
512,1538.8537470716983,64,1396.7426961753517,True,576,10,52c9b038-278e-4b41-95b9-33e8eca75af4,-960.0,least_queue, variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req,277.6557612232864,worker-1
