cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1297.836588928476,64,1246.0789179895073,True,576,1,ca884c27-ac15-4faf-b555-0a01b8ab8c93,-960.0,cache_aware, variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req,63.535862136632204,worker-0
512,1296.337143983692,64,1232.594541972503,True,576,0,a236b411-3d5b-46bd-9ea5-bf06d0299d9d,-960.0,cache_aware, variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req,34.006837056949735,worker-0
512,1253.8438739720732,64,1164.4237940199673,True,576,4,93c6b2d2-5f00-4c3c-9e58-88e27880de32,-960.0,cache_aware, variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req,83.58460105955601,worker-1
512,1242.2136201057583,64,1159.4431949779391,True,576,0,71078225-7d82-4e09-9990-c969d57cf9c0,-960.0,cache_aware, variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req,33.64804293960333,worker-1
512,1295.1819899026304,64,1239.6732501219958,True,576,2,2bc7fda9-2b86-411c-ab0c-b1bc46189f9c,-960.0,cache_aware, variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant,57.88399698212743,worker-0
512,1280.0081451423466,64,1168.013796908781,True,576,3,2d784282-739c-4855-8da8-babc203d9ec7,-960.0,cache_aware, variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant,85.1705998647958,worker-1
512,1279.6312239952385,64,1170.4997948836535,True,576,2,6a1d2dd9-bef6-4285-ba0e-b624fcb22ece,-960.0,cache_aware, variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant,86.88237285241485,worker-1
512,1280.6947149802,64,1170.9280558861792,True,576,1,53ecfaaa-db66-47fb-aaea-02a903753e5a,-960.0,cache_aware, variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant,88.78615195862949,worker-1
512,1364.0748029574752,64,1254.3288751039654,True,576,6,7030f8f7-ab78-43b0-a4e9-6d24ff21033a,-936.0,cache_aware, variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant,149.50832002796233,worker-0
512,1363.9501209836453,64,1261.7467259988189,True,576,4,c57713a9-d4b7-4969-ba56-67360c9af05a,-944.0,cache_aware, variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant,153.3190030604601,worker-0
512,1363.809724105522,64,1258.449045009911,True,576,5,a61df809-f940-4378-af80-8ef2cd6ea18d,-936.0,cache_aware, variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant,151.1442551854998,worker-0
512,1300.2881628926843,64,1235.2013159543276,True,576,3,5c43f883-1604-4e86-b2df-39f5793600d8,-944.0,cache_aware, variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req,75.62920078635216,worker-0
512,1333.2059988752007,64,1248.6672850791365,True,576,9,f5b30f50-9462-4d90-8b2e-1c72fec03c0d,-944.0,cache_aware, variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req,145.47989121638238,worker-0
512,1338.7107581365854,64,1246.5204300824553,True,576,10,4a89bf0f-fcb1-41e5-a0e8-0f0edfbe247c,-944.0,cache_aware, variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req,144.5698959287256,worker-0
512,1360.7912638690323,64,1256.1772970948368,True,576,8,85ed04c1-cb6a-40dc-8940-e7ab6bd7c5cd,-936.0,cache_aware, variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req,147.48579706065357,worker-0
512,1364.241509931162,64,1254.2863588314503,True,576,7,b5017174-fc70-46f4-8406-cdb95abe6adf,-936.0,cache_aware, variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req,148.17709499038756,worker-0
512,1348.6205351073295,64,1195.784365059808,True,576,6,dbce83b2-f51d-4d6c-bcce-9973b1d6185b,-960.0,cache_aware, variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req,103.10820210725069,worker-1
512,1313.6719139292836,64,1198.9489598199725,True,576,2,b7655fee-1765-4c45-8334-999747fc1f69,-960.0,cache_aware, variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req,108.02873689681292,worker-1
512,1251.2402748689055,64,1190.6052890699357,True,576,0,d0c9b4e6-9d30-49e4-a9a2-164ac76fb8c0,-960.0,cache_aware, variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req,34.10795400850475,worker-1
512,1307.2921349667013,64,1199.550178134814,True,576,4,0e77868a-c7fa-4e6b-9832-0784b38a1005,-960.0,cache_aware, variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req,105.31014110893011,worker-1
512,1285.265210783109,64,1195.9104698617011,True,576,5,65abbf26-6ee5-4c28-933c-ca59bb55615b,-960.0,cache_aware, variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req,104.16820785030723,worker-1
