cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1154.0985379833728,64,1113.366549834609,True,576,0,ed90373b-a4fe-4aed-b4fe-5c2d02a0e275,-960.0,least_queue, variant 4 req15108040 variant 4 req15108040 variant 4 req15108040 variant 4 req15108040 variant 4 req15108040 variant 4 req,39.962153881788254,worker-0
512,1163.50445500575,64,1127.6568279135972,True,576,1,090a7db4-366a-4f05-8b98-66926c59c5a1,-960.0,least_queue, variant 5 req15108041 variant 5 req15108041 variant 5 req15108041 variant 5 req15108041 variant 5 req15108041 variant 5 req,70.21773490123451,worker-0
512,1569.2650091368705,64,1507.7834739349782,True,576,0,310619ed-25f5-490b-a77e-f80d046cc3c6,-960.0,least_queue, variant 6 req15108042 variant 6 req15108042 variant 6 req15108042 variant 6 req15108042 variant 6 req15108042 variant 6 req,103.08992001228034,worker-1
512,1641.7232549283653,64,1524.8044240288436,True,576,13,58793662-c6e2-49f8-8130-deff4c5742b8,-960.0,least_queue, variant 7 req15108043 variant 7 req15108043 variant 7 req15108043 variant 7 req15108043 variant 7 req15108043 variant 7 req,402.7770389802754,worker-1
512,1585.1879061665386,64,1513.3806490339339,True,576,7,ca72ce9c-2e46-4006-80e3-5f3fa872cbe3,-960.0,least_queue, variant 8 req15108044 variant 8 req15108044 variant 8 req15108044 variant 8 req15108044 variant 8 req15108044 variant 8 req,272.50637393444777,worker-1
512,1615.2386688627303,64,1516.432668780908,True,576,6,5e6972b7-950a-4280-ac9f-971024de3baf,-960.0,least_queue, variant 9 req15108045 variant 9 req15108045 variant 9 req15108045 variant 9 req15108045 variant 9 req15108045 variant 9 req,273.6151919234544,worker-1
512,1612.7331759780645,64,1525.0780670903623,True,576,1,a2a028d8-01a6-41ec-b223-5a5070fe290b,-960.0,least_queue, variant 10 req15108046 variant 10 req15108046 variant 10 req15108046 variant 10 req15108046 variant 10 req1510804,283.1336639355868,worker-1
512,1591.0054219421,64,1518.203684128821,True,576,5,02375a59-f87c-4fea-ac17-1df7512f9a62,-960.0,least_queue, variant 11 req15108047 variant 11 req15108047 variant 11 req15108047 variant 11 req15108047 variant 11 req1510804,274.63929005898535,worker-1
512,1640.3648499399424,64,1525.040018837899,True,576,12,e3e2315d-dd5f-4a7c-a7ef-e690d491a44d,-960.0,least_queue, variant 12 req15108048 variant 12 req15108048 variant 12 req15108048 variant 12 req15108048 variant 12 req1510804,403.82327092811465,worker-1
512,1637.636962113902,64,1530.0424008164555,True,576,9,8d4ac906-2f60-4a4c-8529-c995eb3f0256,-960.0,least_queue, variant 13 req15108049 variant 13 req15108049 variant 13 req15108049 variant 13 req15108049 variant 13 req1510804,407.4382719118148,worker-1
