cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1572.206738172099,64,1502.0950590260327,True,576,0,c74114af-31f8-4b98-9ddf-8b69d265094d,-960.0,cache_aware, variant 1 req24833040 variant 1 req24833040 variant 1 req24833040 variant 1 req24833040 variant 1 req24833040 variant 1 req,43.53152518160641,worker-0
512,1605.825916863978,64,1520.478056045249,True,576,1,a9615987-fefb-40da-943c-7ca94858bee6,-960.0,cache_aware, variant 2 req24833041 variant 2 req24833041 variant 2 req24833041 variant 2 req24833041 variant 2 req24833041 variant 2 req,126.33716384880245,worker-0
512,1606.6947230137885,64,1519.9680959340185,True,576,3,a5078657-577c-48fd-a56d-d14c90463ce8,-960.0,cache_aware, variant 3 req24833042 variant 3 req24833042 variant 3 req24833042 variant 3 req24833042 variant 3 req24833042 variant 3 req,124.65158104896545,worker-0
512,1660.6909411493689,64,1514.194485032931,True,576,14,297d5ce6-1c88-437d-b98d-fdfa6517af33,-960.0,cache_aware, variant 4 req24833043 variant 4 req24833043 variant 4 req24833043 variant 4 req24833043 variant 4 req24833043 variant 4 req,390.4219809919596,worker-0
512,1582.9278889577836,64,1517.9115170612931,True,576,2,752fece1-8535-4cd5-ad60-cb0d7332e4f6,-960.0,cache_aware, variant 5 req24833044 variant 5 req24833044 variant 5 req24833044 variant 5 req24833044 variant 5 req24833044 variant 5 req,125.48182718455791,worker-0
512,1644.8845770210028,64,1508.6327530443668,True,576,10,59f2ea14-c974-49b7-9f1e-c1557b9d4aea,-960.0,cache_aware, variant 6 req24833045 variant 6 req24833045 variant 6 req24833045 variant 6 req24833045 variant 6 req24833045 variant 6 req,276.51319396682084,worker-0
512,1661.692694062367,64,1516.2005140446126,True,576,13,149e7482-009f-4d3b-bb1c-4a68562fb39a,-960.0,cache_aware, variant 7 req24833046 variant 7 req24833046 variant 7 req24833046 variant 7 req24833046 variant 7 req24833046 variant 7 req,391.6762841399759,worker-0
512,1648.2472310308367,64,1517.099377932027,True,576,5,e55dc08b-f3fb-4636-bf50-989a88a5cbb4,-960.0,cache_aware, variant 8 req24833047 variant 8 req24833047 variant 8 req24833047 variant 8 req24833047 variant 8 req24833047 variant 8 req,284.58024002611637,worker-0
512,1644.7468439582735,64,1515.4639829415828,True,576,4,c52e0b85-9098-48da-8782-44d3748f7abb,-960.0,cache_aware, variant 9 req24833048 variant 9 req24833048 variant 9 req24833048 variant 9 req24833048 variant 9 req24833048 variant 9 req,286.4790440071374,worker-0
512,1644.7993849869817,64,1509.3913890887052,True,576,9,4c950a12-b12b-42c1-a284-a6fd482d0b56,-960.0,cache_aware, variant 10 req24833049 variant 10 req24833049 variant 10 req24833049 variant 10 req24833049 variant 10 req2483304,277.80533698387444,worker-0
