cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1217.8490390069783,64,1185.75933505781,True,576,0,f501868e-7c0b-42f1-a6fb-5bfb5b75f55a,-960.0,round_robin, variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req,36.20146703906357,worker-0
512,1241.6259690653533,64,1196.6155897825956,True,576,0,11117bc8-8dc5-4743-a6f6-d9fb4bb1cc05,-960.0,round_robin, variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req,32.292257994413376,worker-1
512,1251.5514818951488,64,1189.5962210837752,True,576,1,ca145757-c7f4-463f-a977-88190fea4094,-952.0,round_robin, variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req,31.689895084127784,worker-1
512,1325.7256099022925,64,1238.3826519362628,True,576,4,ad2a4957-525e-4050-adb5-079be8286fb1,-952.0,round_robin, variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req,150.5318800918758,worker-0
512,1239.5753010641783,64,1181.827591964975,True,576,1,0a6d8947-fb28-41f9-8c4b-6af56bca2324,-952.0,round_robin, variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant,71.22347597032785,worker-0
512,1282.8307799063623,64,1195.557360071689,True,576,3,0cde81ab-25a2-4ab8-90d3-df56550eb061,-952.0,round_robin, variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant,108.84577315300703,worker-1
512,1282.7718891203403,64,1195.0769149698317,True,576,4,cf08a241-4b43-4bc4-8b55-ff0d8bd35d2c,-952.0,round_robin, variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant,107.06948000006378,worker-1
512,1320.8900450263172,64,1239.2840480897576,True,576,2,e5256ce0-2abe-48fd-9d9e-956c6d7fb847,-952.0,round_robin, variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant,154.82719708234072,worker-0
512,1284.3719189986587,64,1199.0213689859957,True,576,5,ebdecac8-5ebe-4665-86fd-47ffc8ea4ae9,-952.0,round_robin, variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant,106.04211804457009,worker-1
512,1280.621726065874,64,1192.6691040862352,True,576,7,d0fd9ae2-f985-41f7-94ac-fa2118fad1db,-952.0,round_robin, variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant,103.21199311874807,worker-1
512,1284.2579109128565,64,1201.7396409064531,True,576,2,abf4759b-6903-4b44-b136-04373de52b62,-952.0,round_robin, variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant 16 req50 variant,111.0689090564847,worker-1
512,1324.0816411562264,64,1242.1942590735853,True,576,3,5907539d-5a8d-4072-a2c9-849c8c01cfe7,-952.0,round_robin, variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req51 variant 0 req,153.211141936481,worker-0
512,1323.042060015723,64,1234.96836097911,True,576,5,88645680-29a4-4f65-8fec-84bb51493396,-952.0,round_robin, variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req52 variant 1 req,148.29745795577765,worker-0
512,1283.3400890231133,64,1196.4097209274769,True,576,6,b1d33cfc-b92d-4e75-b8a4-2d45e180877f,-952.0,round_robin, variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req53 variant 2 req,104.58687297068536,worker-1
512,1319.3664839491248,64,1232.361770933494,True,576,6,aa895224-ea56-4197-ac30-09141b65b7fe,-952.0,round_robin, variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req54 variant 3 req,146.86542889103293,worker-0
512,1322.3480039741844,64,1236.5961340256035,True,576,7,beadb6f1-645e-41e2-9afe-6a72463caf65,-952.0,round_robin, variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req55 variant 4 req,146.4783779811114,worker-0
512,1311.1538160592318,64,1182.1869690902531,True,576,0,c634cfde-4850-4f07-832c-fc9ae394b61f,-912.0,round_robin, variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req56 variant 5 req,34.07012298703194,worker-0
512,1359.456107020378,64,1200.9741149377078,True,576,2,e56ed398-29f9-49a2-a41c-da0d22ed602d,-960.0,round_robin, variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req57 variant 6 req,69.11008898168802,worker-1
512,1307.4051069561392,64,1195.2818338759243,True,576,0,91f3807e-bdfa-4798-a18b-c3dd76b5eefc,-960.0,round_robin, variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req58 variant 7 req,70.43863902799785,worker-1
512,1319.6375749539584,64,1188.529317965731,True,576,2,dbb048c6-7064-4bfb-85d6-4a6300da760c,-960.0,round_robin, variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req59 variant 8 req,71.79251709021628,worker-0
512,1253.8689449429512,64,1175.358175067231,True,576,1,1dcd8279-cd31-4b64-bd83-687a651ec65c,-952.0,round_robin, variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req60 variant 9 req,65.47764898277819,worker-0
