cache_hit_tokens,client_wall_ms,generated_tokens,latency_ms,partial_match,prompt_tokens,queue_depth_at_start,request_id,route_cost,route_policy,text,ttft_ms,worker_id
512,1278.945425990969,64,1218.9902800600976,True,576,0,32f90a10-901c-467d-a712-e1f8c9358ab3,-960.0,cost_aware, variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req40 variant 6 req,34.631926100701094,worker-0
512,1302.2019078489393,64,1222.7978860028088,True,576,1,456917b1-9ef9-4566-91aa-b2eb7be33b47,-960.0,cost_aware, variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req41 variant 7 req,56.472651893272996,worker-0
512,1304.0967071428895,64,1172.5148141849786,True,576,4,ec383610-fd25-47af-b853-fe6aa380db19,-960.0,cost_aware, variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req42 variant 8 req,87.45986805297434,worker-1
512,1303.6010679788888,64,1192.2624330036342,True,576,1,c56567bb-8597-4f88-83e8-685f1eaa2cc9,-960.0,cost_aware, variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req43 variant 9 req,105.97858019173145,worker-1
512,1244.675600901246,64,1172.1315991599113,True,576,0,df14edf1-51da-48ee-9d4c-45e9f51a1d10,-960.0,cost_aware, variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant 10 req44 variant,36.72446217387915,worker-1
512,1305.1517528947443,64,1182.4982180260122,True,576,3,18d5bc44-1a0b-488a-9992-3ce2870a85c5,-960.0,cost_aware, variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant 11 req45 variant,98.64301304332912,worker-1
512,1279.0040369145572,64,1166.420810855925,True,576,5,85a33836-11dc-4035-a518-ea7baa7043c2,-960.0,cost_aware, variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant 12 req46 variant,85.20031184889376,worker-1
512,1278.9706848561764,64,1184.530721977353,True,576,2,968e3d57-281f-4446-a5c7-3c346d0ca920,-960.0,cost_aware, variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant 13 req47 variant,102.04416885972023,worker-1
512,1342.5002829171717,64,1231.7805190104991,True,576,8,ecb53eca-ef78-453c-b77a-ec1b5045b7b7,-944.0,cost_aware, variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant 14 req48 variant,129.9316231161356,worker-0
512,1318.611139897257,64,1230.3520331624895,True,576,5,adf76780-af22-47ec-b37f-638a860c3515,-952.0,cost_aware, variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant 15 req49 variant,87.01758016832173,worker-0
